Course Code,Course Title,CRN,Section Type,Time,Days,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 401,Computer Algorithms I,41267.0,LCD,01:00 PM - 01:50 PM,MWF,"Sun, X",Online Synchronous,Spring,2021,afternoon,50.0
CS 401,Computer Algorithms I,43452.0,LCD,02:00 PM - 03:15 PM,TR,"Lillis, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 401,Computer Algorithms I,43453.0,LCD,02:00 PM - 03:15 PM,TR,"Lillis, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 401,Computer Algorithms I,17455.0,LCD,03:30 PM - 04:45 PM,TR,"Sidiropoulos, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 401,Computer Algorithms I,20667.0,LCD,03:30 PM - 04:45 PM,TR,"Sidiropoulos, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 407,Computational Finance,44387.0,LEC,12:30 PM - 01:45 PM,TR,"Kash, I",Online Synchronous,Spring,2021,afternoon,75.0
CS 407,Computational Finance,44388.0,LEC,12:30 PM - 01:45 PM,TR,"Kash, I",Online Synchronous,Spring,2021,afternoon,75.0
CS 411,Artificial Intelligence I,38549.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,morning,50.0
CS 411,Artificial Intelligence I,38550.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,morning,50.0
CS 418,Introduction to Data Science,43230.0,LEC,09:30 AM - 10:45 AM,MW,"Mobasheri, N",Online Synchronous,Spring,2021,morning,75.0
CS 418,Introduction to Data Science,43231.0,LEC,09:30 AM - 10:45 AM,MW,"Mobasheri, N",Online Synchronous,Spring,2021,morning,75.0
CS 418,Introduction to Data Science,41110.0,LEC,04:30 PM - 05:45 PM,MW,"Bello Lander, G",Online Synchronous,Spring,2021,afternoon,75.0
CS 418,Introduction to Data Science,41111.0,LEC,04:30 PM - 05:45 PM,MW,"Bello Lander, G",Online Synchronous,Spring,2021,afternoon,75.0
CS 422,User Interface Design and Programming,19650.0,LCD,02:00 PM - 03:15 PM,TR,"Chattopadhyay, D",Online Asynchronous,Spring,2021,afternoon,75.0
CS 422,User Interface Design and Programming,20669.0,LCD,02:00 PM - 03:15 PM,TR,"Chattopadhyay, D",Online Asynchronous,Spring,2021,afternoon,75.0
CS 424,Visualization and Visual Analytics,40669.0,LCD,03:30 PM - 04:45 PM,TR,"Johnson, A",Online Asynchronous,Spring,2021,afternoon,75.0
CS 424,Visualization and Visual Analytics,40670.0,LCD,03:30 PM - 04:45 PM,TR,"Johnson, A",Online Asynchronous,Spring,2021,afternoon,75.0
CS 425,Computer Graphics I,44389.0,LCD - AS1,11:00 AM - 12:15 PM,T,"Miranda, F",Online Synchronous,Spring,2021,morning,75.0
CS 425,Computer Graphics I,44391.0,LCD - AS2,11:00 AM - 12:15 PM,T,"Miranda, F",Online Synchronous,Spring,2021,morning,75.0
CS 426,Video Game Design and Development,27145.0,LCD,04:30 PM - 07:00 PM,W,"Marai, G",Online Synchronous,Spring,2021,afternoon,150.0
CS 426,Video Game Design and Development,27146.0,LCD,04:30 PM - 07:00 PM,W,"Marai, G",Online Synchronous,Spring,2021,afternoon,150.0
CS 440,Software Engineering I,43478.0,LCD,11:00 AM - 11:50 AM,MWF,"Bell, J",Online Synchronous,Spring,2021,morning,50.0
CS 440,Software Engineering I,43479.0,LCD,11:00 AM - 11:50 AM,MWF,"Bell, J",Online Synchronous,Spring,2021,morning,50.0
CS 440,Software Engineering I,29904.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Online Synchronous,Spring,2021,afternoon,50.0
CS 440,Software Engineering I,29905.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Online Synchronous,Spring,2021,afternoon,50.0
CS 442,Software Engineering II,33785.0,LEC,02:00 PM - 03:15 PM,TR,"Bell, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 442,Software Engineering II,33786.0,LEC,02:00 PM - 03:15 PM,TR,"Bell, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 450,Introduction to Networking,17432.0,LEC,03:00 PM - 04:15 PM,MW,"Kshemkalyani, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 450,Introduction to Networking,19163.0,LEC,03:00 PM - 04:15 PM,MW,"Kshemkalyani, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 461,Operating Systems Design and Implementation,44394.0,LCD,05:00 PM - 06:15 PM,TR,"Wu, X",Online Synchronous,Spring,2021,evening,75.0
CS 461,Operating Systems Design and Implementation,44395.0,LCD,05:00 PM - 06:15 PM,TR,"Wu, X",Online Synchronous,Spring,2021,evening,75.0
CS 466,Advanced Computer Architecture,26694.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",Online Asynchronous,Spring,2021,morning,75.0
CS 466,Advanced Computer Architecture,26695.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",Online Asynchronous,Spring,2021,morning,75.0
CS 468,Network Security,44415.0,LEC,04:30 PM - 05:45 PM,MW,"Polakis, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 468,Network Security,44416.0,LEC,04:30 PM - 05:45 PM,MW,"Polakis, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 473,Compiler Design,39849.0,LCD,02:00 PM - 02:50 PM,MWF,"Mansky, W",Online Synchronous,Spring,2021,afternoon,50.0
CS 473,Compiler Design,39850.0,LCD,02:00 PM - 02:50 PM,MWF,"Mansky, W",Online Synchronous,Spring,2021,afternoon,50.0
CS 474,Object-Oriented Languages and Environments,38616.0,LCD,11:00 AM - 12:15 PM,TR,"Buy, U",Online Synchronous,Spring,2021,morning,75.0
CS 474,Object-Oriented Languages and Environments,38617.0,LCD,11:00 AM - 12:15 PM,TR,"Buy, U",Online Synchronous,Spring,2021,morning,75.0
CS 476,Programming Language Design,32644.0,LCD,04:30 PM - 05:45 PM,MW,"Grechanik, M",Online Synchronous,Spring,2021,afternoon,75.0
CS 476,Programming Language Design,32645.0,LCD,04:30 PM - 05:45 PM,MW,"Grechanik, M",Online Synchronous,Spring,2021,afternoon,75.0
CS 478,Software Development for Mobile Platforms,37633.0,LCD,09:30 AM - 10:45 AM,TR,"Buy, U",Online Synchronous,Spring,2021,morning,75.0
CS 478,Software Development for Mobile Platforms,37634.0,LCD,09:30 AM - 10:45 AM,TR,"Buy, U",Online Synchronous,Spring,2021,morning,75.0
CS 478,Software Development for Mobile Platforms,43511.0,LCD,05:00 PM - 06:15 PM,TR,"Hallenbeck, M",Online Asynchronous,Spring,2021,evening,75.0
CS 478,Software Development for Mobile Platforms,43512.0,LCD,05:00 PM - 06:15 PM,TR,"Hallenbeck, M",Online Asynchronous,Spring,2021,evening,75.0
CS 480,Database Systems,17438.0,LCD,01:00 PM - 01:50 PM,MWF,"Sistla, A",Online Synchronous,Spring,2021,afternoon,50.0
CS 480,Database Systems,19171.0,LCD,01:00 PM - 01:50 PM,MWF,"Sistla, A",Online Synchronous,Spring,2021,afternoon,50.0
CS 480,Database Systems,43454.0,LCD,02:00 PM - 02:50 PM,MWF,"Asudeh, A",Online Synchronous,Spring,2021,afternoon,50.0
CS 480,Database Systems,43455.0,LCD,02:00 PM - 02:50 PM,MWF,"Asudeh, A",Online Synchronous,Spring,2021,afternoon,50.0
CS 480,Database Systems,43258.0,LCD,03:30 PM - 04:45 PM,TR,"Deitz, S",Online Asynchronous,Spring,2021,afternoon,75.0
CS 480,Database Systems,43259.0,LCD,03:30 PM - 04:45 PM,TR,"Deitz, S",Online Synchronous,Spring,2021,afternoon,75.0
CS 485,Networked Operating Systems Programming,41112.0,LCD,12:30 PM - 01:45 PM,TR,"Solworth, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 485,Networked Operating Systems Programming,41121.0,LCD,12:30 PM - 01:45 PM,TR,"Solworth, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 491,Seminar,38500.0,LCD,ARRANGED,,"Di Eugenio, B",Online Synchronous,Spring,2021,unknown,
CS 494,Special Topics in Computer Science,42271.0,LCD,10:00 AM - 12:50 PM,W,"Esmailbeigi, H",Online Synchronous,Spring,2021,morning,170.0
CS 494,Special Topics in Computer Science,43270.0,LCD,10:00 AM - 12:50 PM,W,"Esmailbeigi, H",Online Synchronous,Spring,2021,morning,170.0
CS 494,Special Topics in Computer Science,42279.0,LCD,11:00 AM - 12:15 PM,TR,"Eriksson, J",Online Synchronous,Spring,2021,morning,75.0
CS 494,Special Topics in Computer Science,42290.0,LCD,11:00 AM - 12:15 PM,TR,"Eriksson, J",Online Synchronous,Spring,2021,morning,75.0
CS 494,Special Topics in Computer Science,42278.0,LCD,03:00 PM - 04:15 PM,MW,"Ganchinho de Pina, L",Online Synchronous,Spring,2021,afternoon,75.0
CS 494,Special Topics in Computer Science,42289.0,LCD,03:00 PM - 04:15 PM,MW,"Ganchinho de Pina, L",Online Synchronous,Spring,2021,afternoon,75.0
CS 494,Special Topics in Computer Science,42287.0,LCD,03:00 PM - 04:15 PM,MW,"Lillis, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 494,Special Topics in Computer Science,42280.0,LCD,04:30 PM - 05:45 PM,MW,"Kshemkalyani, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 494,Special Topics in Computer Science,42281.0,LCD,04:30 PM - 05:45 PM,MW,"Kshemkalyani, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 499,Professional Development Seminar,30640.0,LCD,ARRANGED,,"Troy, P",Online Asynchronous,Spring,2021,unknown,
CS 501,Computer Algorithms II,33788.0,LCD,09:00 AM - 09:50 AM,MWF,"Turan, G",Online Synchronous,Spring,2021,morning,50.0
CS 505,Computability and Complexity Theory,41114.0,LCD,02:00 PM - 03:15 PM,TR,"Sidiropoulos, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 506,An Introduction to Quantum Computing,41115.0,LEC,01:00 PM - 01:50 PM,MWF,"DasGupta, B",Online Synchronous,Spring,2021,afternoon,50.0
CS 511,Artificial Intelligence II,17442.0,LCD,10:00 AM - 10:50 AM,MWF,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,morning,50.0
CS 515,Advanced Computer Vision,43364.0,LCD,03:00 PM - 04:15 PM,MW,"Ravi, S",Online Synchronous,Spring,2021,afternoon,75.0
CS 521,Statistical Natural Language Processing,43232.0,LCD,09:30 AM - 10:45 AM,TR,"Parde, N",Online Asynchronous,Spring,2021,morning,75.0
CS 540,Advanced Topics in Software Engineering,37332.0,LCD,02:00 PM - 03:15 PM,TR,"Grechanik, M",Online Synchronous,Spring,2021,afternoon,75.0
CS 565,Physical Design Automation,43233.0,LCD,ARRANGED,,,,Spring,2021,unknown,
CS 566,Parallel Processing,33563.0,LCD,02:00 PM - 03:15 PM,TR,"Dutt, S",Online Synchronous,Spring,2021,afternoon,75.0
CS 569,High-Performance Processors and Systems,27021.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",Online Synchronous,Spring,2021,morning,75.0
CS 581,Database Management Systems,28655.0,LCD,03:00 PM - 04:15 PM,MW,"Sistla, A",Online Synchronous,Spring,2021,afternoon,75.0
CS 582,Information Retrieval,38116.0,LCD,06:30 PM - 09:00 PM,T,"Caragea, C",Online Asynchronous,Spring,2021,evening,150.0
CS 583,Data Mining and Text Mining,25479.0,LCD,04:30 PM - 07:00 PM,M,"Liu, B",Online Asynchronous,Spring,2021,afternoon,150.0
CS 587,Computer Systems Security,44286.0,LCD,03:30 PM - 04:45 PM,TR,"Solworth, J",Online Synchronous,Spring,2021,afternoon,75.0
CS 594,Special Topics,33648.0,LCD,12:30 PM - 01:45 PM,TR,"Di Eugenio, B",Online Synchronous,Spring,2021,afternoon,75.0
CS 594,Special Topics,33792.0,LCD,01:00 PM - 03:30 PM,S,"Tang, W",Online Synchronous,Spring,2021,afternoon,150.0
CS 594,Special Topics,33649.0,LCD,02:00 PM - 03:15 PM,TR,"Vamanan, B",Online Synchronous,Spring,2021,afternoon,75.0
CS 594,Special Topics,42282.0,LCD,06:30 PM - 09:00 PM,R,"Miao, P",Online Synchronous,Spring,2021,evening,150.0
CS 109,Programming for Engineers with MatLab,16592.0,LCD - AS,12:00 PM - 01:40 PM,MTWR,"Reckinger, S",Meet online at set times,Summer,2021,afternoon,100.0
CS 141,Program Design II,21448.0,LCD - AS,08:00 AM - 09:40 AM,MWF,"Koehler, A",Meet online at set times,Summer,2021,morning,100.0
CS 151,Mathematical Foundations of Computing,21451.0,LEC - AL,10:45 AM - 01:15 PM,TR,"Sengupta, P",Meet online at set times,Summer,2021,morning,150.0
CS 211,Programming Practicum,21179.0,LCD - AS,10:00 AM - 10:50 AM,MTWR,"Bell, J; Ghasemisharif, M; Wang, Y",Meet online at set times,Summer,2021,morning,50.0
CS 251,Data Structures,21814.0,LCD - AS,10:00 AM - 12:30 PM,TR,"Lillis, J",Meet online at set times,Summer,2021,morning,150.0
CS 301,Languages and Automata,21455.0,LEC - AL,01:30 PM - 04:00 PM,TR,"Grechanik, M",Meet online at set times,Summer,2021,afternoon,150.0
CS 362,Computer Design,23368.0,LCD - AS,10:00 AM - 11:40 AM,MWF,"Sakhnini, N",Online with deadlines,Summer,2021,morning,100.0
CS 401,Computer Algorithms I,14209.0,LCD,10:00 AM - 11:40 AM,MWF,"Adrovic, D",Meet online at set times,Summer,2021,morning,100.0
CS 401,Computer Algorithms I,15054.0,LCD,10:00 AM - 11:40 AM,MWF,"Adrovic, D",Meet online at set times,Summer,2021,morning,100.0
CS 401,Computer Algorithms I,22843.0,LCD,12:00 PM - 01:40 PM,MWF,"Adrovic, D",Meet online at set times,Summer,2021,afternoon,100.0
CS 401,Computer Algorithms I,22844.0,LCD,12:00 PM - 01:40 PM,MWF,"Adrovic, D",Meet online at set times,Summer,2021,afternoon,100.0
CS 478,Software Development for Mobile Platforms,22728.0,LCD,10:45 AM - 01:15 PM,TR,"Hallenbeck, M",Online with deadlines,Summer,2021,morning,150.0
CS 478,Software Development for Mobile Platforms,22729.0,LCD,10:45 AM - 01:15 PM,TR,"Hallenbeck, M",Online with deadlines,Summer,2021,morning,150.0
CS 480,Database Systems,19865.0,LCD,08:00 AM - 10:30 AM,TR,"Diaz Herrera, D",Meet online at set times,Summer,2021,morning,150.0
CS 480,Database Systems,19866.0,LCD,08:00 AM - 10:30 AM,TR,"Diaz Herrera, D",Meet online at set times,Summer,2021,morning,150.0
CS 499,Professional Development Seminar,22171.0,LCD,ARRANGED,,"Troy, P",,Summer,2021,unknown,
CS 100,Discovering Computer Science,10615.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Kidane, E",On Campus,Fall,2021,morning,50.0
CS 107,Introduction to Computing and Programming,10634.0,LEC - AL1,09:30 AM - 10:45 AM,TR,"Reckinger, S",On Campus,Fall,2021,morning,75.0
CS 109,Programming for Engineers with MatLab,36425.0,LCD - BS1,12:00 PM - 12:50 PM,MW,"Koehler, A",On Campus,Fall,2021,afternoon,50.0
CS 109,Programming for Engineers with MatLab,46120.0,LCD - BS2,01:00 PM - 01:50 PM,MW,"Koehler, A",Online Synchronous,Fall,2021,afternoon,50.0
CS 109,Programming for Engineers with MatLab,46121.0,LCD - BS3,10:00 AM - 10:50 AM,MW,"Koehler, A",On Campus,Fall,2021,morning,50.0
CS 111,Program Design I,34656.0,LCD - AS1,12:00 PM - 12:50 PM,MWF,"Hayes, D",On Campus,Fall,2021,afternoon,50.0
CS 111,Program Design I,44929.0,LCD - AS2,01:00 PM - 01:50 PM,MWF,"Hayes, D",On Campus,Fall,2021,afternoon,50.0
CS 111,Program Design I,40304.0,LCD - AS3,03:00 PM - 03:50 PM,MWF,"Hayes, D",On Campus,Fall,2021,afternoon,50.0
CS 112,Program Design I in the Context of Biological Problems,45363.0,LCD - AS,12:30 PM - 01:45 PM,TR,"Poretsky, R; Troy, P",On Campus,Fall,2021,afternoon,75.0
CS 141,Program Design II,34657.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Reed, D",On Campus,Fall,2021,morning,50.0
CS 141,Program Design II,42636.0,LCD - AS2,10:00 AM - 10:50 AM,MWF,"Fulton, C; Reed, D",On Campus,Fall,2021,morning,50.0
CS 141,Program Design II,42032.0,LCD - AS3,01:00 PM - 01:50 PM,MWF,"Kidane, E; Reed, D",On Campus,Fall,2021,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34858.0,LEC - AL1,12:00 PM - 12:50 PM,MWF,"Bello Lander, G",On Campus,Fall,2021,afternoon,50.0
CS 151,Mathematical Foundations of Computing,40974.0,LEC - AL2,01:00 PM - 01:50 PM,MWF,"Bello Lander, G",On Campus,Fall,2021,afternoon,50.0
CS 151,Mathematical Foundations of Computing,42500.0,LEC - AL3,02:00 PM - 02:50 PM,MWF,"Bello Lander, G",On Campus,Fall,2021,afternoon,50.0
CS 194,Special Topics in Computer Science,45912.0,LCD,ARRANGED,,"Troy, P",,Fall,2021,unknown,
CS 211,Programming Practicum,34861.0,LCD - AS,12:00 PM - 12:50 PM,F,"Lillis, J; Troy, P",On Campus,Fall,2021,afternoon,50.0
CS 211,Programming Practicum,45953.0,LCD - AS2,10:00 AM - 10:50 AM,F,"Lillis, J",On Campus,Fall,2021,morning,50.0
CS 211,Programming Practicum,45954.0,LCD - AS3,01:00 PM - 01:50 PM,F,"Troy, P",Online Synchronous,Fall,2021,afternoon,50.0
CS 251,Data Structures,36203.0,LCD - AL1,09:00 AM - 09:50 AM,MWF,"Hummel, J",On Campus,Fall,2021,morning,50.0
CS 251,Data Structures,40507.0,LCD - AL2,10:00 AM - 10:50 AM,MWF,"Hummel, J",On Campus,Fall,2021,morning,50.0
CS 251,Data Structures,42499.0,LCD - BL,11:00 AM - 11:50 AM,MWF,"Reckinger, S",Online Synchronous,Fall,2021,morning,50.0
CS 261,Machine Organization,36391.0,LCD - AL1,09:30 AM - 10:45 AM,TR,"Theys, M",On Campus,Fall,2021,morning,75.0
CS 261,Machine Organization,42498.0,LCD - AL2,11:00 AM - 12:15 PM,TR,"Theys, M",On Campus,Fall,2021,morning,75.0
CS 261,Machine Organization,41014.0,LCD - AL3,02:00 PM - 03:15 PM,TR,"Theys, M",On Campus,Fall,2021,afternoon,75.0
CS 294,Special Topics in Computer Science,46841.0,LCD,ARRANGED,,"Hummel, J",Online Asynchronous,Fall,2021,unknown,
CS 294,Special Topics in Computer Science,46072.0,LCD,05:00 PM - 05:50 PM,W,"Eriksson, J",On Campus,Fall,2021,evening,50.0
CS 294,Special Topics in Computer Science,44176.0,LCD,06:00 PM - 08:00 PM,W,"McCarty, E",On Campus,Fall,2021,evening,120.0
CS 301,Languages and Automata,10647.0,LEC - AL1,03:30 PM - 04:45 PM,TR,"McCarty, E",On Campus,Fall,2021,afternoon,75.0
CS 301,Languages and Automata,42220.0,LEC - AL2,02:00 PM - 03:15 PM,TR,"Sun, X",On Campus,Fall,2021,afternoon,75.0
CS 301,Languages and Automata,45948.0,LEC - AL3,12:30 PM - 01:45 PM,TR,"Sidiropoulos, A",On Campus,Fall,2021,afternoon,75.0
CS 341,Programming Language Design and Implementation,36202.0,LCD,02:00 PM - 02:50 PM,MWF,"Solworth, J",Online Synchronous,Fall,2021,afternoon,50.0
CS 341,Programming Language Design and Implementation,42735.0,LCD,03:00 PM - 03:50 PM,MWF,"Solworth, J",Online Synchronous,Fall,2021,afternoon,50.0
CS 342,Software Design,46909.0,LCD,ARRANGED,,"Hallenbeck, M",Online Asynchronous,Fall,2021,unknown,
CS 342,Software Design,37162.0,LCD,11:00 AM - 12:15 PM,TR,"Hallenbeck, M",On Campus,Fall,2021,morning,75.0
CS 342,Software Design,40973.0,LCD,12:30 PM - 01:45 PM,TR,"Hallenbeck, M",On Campus,Fall,2021,afternoon,75.0
CS 361,Systems Programming,36535.0,LCD - AS1,12:30 PM - 01:45 PM,TR,"Polakis, J",On Campus,Fall,2021,afternoon,75.0
CS 361,Systems Programming,42221.0,LCD - AS2,02:00 PM - 03:15 PM,TR,"Vamanan, B",On Campus,Fall,2021,afternoon,75.0
CS 362,Computer Design,36196.0,LCD - AS1,09:30 AM - 10:45 AM,TR,"Diaz Herrera, D",On Campus,Fall,2021,morning,75.0
CS 362,Computer Design,42222.0,LCD - AS2,11:00 AM - 12:15 PM,TR,"Diaz Herrera, D",On Campus,Fall,2021,morning,75.0
CS 377,Communication and Ethical Issues in Computing,39429.0,LCD - AS1,01:00 PM - 01:50 PM,TR,"Burton, E",On Campus,Fall,2021,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,41404.0,LCD - AS2,02:00 PM - 02:50 PM,TR,"Burton, E",On Campus,Fall,2021,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,42236.0,LCD - AS3,03:30 PM - 04:20 PM,TR,"Burton, E",On Campus,Fall,2021,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,44087.0,LCD - AS5,05:00 PM - 05:50 PM,TR,"Burton, E",On Campus,Fall,2021,evening,50.0
CS 377,Communication and Ethical Issues in Computing,36199.0,LCD - BS1,10:00 AM - 10:50 AM,TR,"Clayville, K",On Campus,Fall,2021,morning,50.0
CS 377,Communication and Ethical Issues in Computing,38340.0,LCD - BS2,11:00 AM - 11:50 AM,TR,"Clayville, K",On Campus,Fall,2021,morning,50.0
CS 394,Special Topics in Computer Science,44123.0,LCD,02:00 PM - 05:00 PM,R,"Hallenbeck, M",Mixed in-person & online instr,Fall,2021,afternoon,180.0
CS 394,Special Topics in Computer Science,46370.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",On Campus,Fall,2021,afternoon,75.0
CS 401,Computer Algorithms I,35218.0,LCD,11:00 AM - 12:15 PM,TR,"Kshemkalyani, A",On Campus,Fall,2021,morning,75.0
CS 401,Computer Algorithms I,35219.0,LCD,11:00 AM - 12:15 PM,TR,"Kshemkalyani, A",On Campus,Fall,2021,morning,75.0
CS 401,Computer Algorithms I,39067.0,LCD,12:30 PM - 01:45 PM,TR,"Kshemkalyani, A",On Campus,Fall,2021,afternoon,75.0
CS 401,Computer Algorithms I,39068.0,LCD,12:30 PM - 01:45 PM,TR,"Kshemkalyani, A",On Campus,Fall,2021,afternoon,75.0
CS 401,Computer Algorithms I,41675.0,LCD,01:00 PM - 01:50 PM,MWF,"DasGupta, B",On Campus,Fall,2021,afternoon,50.0
CS 401,Computer Algorithms I,41676.0,LCD,01:00 PM - 01:50 PM,MWF,"DasGupta, B",On Campus,Fall,2021,afternoon,50.0
CS 401,Computer Algorithms I,10669.0,LCD,02:00 PM - 02:50 PM,MWF,"Cheng, Y",Mixed in-person & online instr,Fall,2021,afternoon,50.0
CS 401,Computer Algorithms I,20262.0,LCD,02:00 PM - 02:50 PM,MWF,"Cheng, Y",Mixed in-person & online instr,Fall,2021,afternoon,50.0
CS 401,Computer Algorithms I,10671.0,LCD,03:30 PM - 04:45 PM,TR,"Mobasheri, N",On Campus,Fall,2021,afternoon,75.0
CS 401,Computer Algorithms I,20264.0,LCD,03:30 PM - 04:45 PM,TR,"Mobasheri, N",On Campus,Fall,2021,afternoon,75.0
CS 411,Artificial Intelligence I,10672.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",On Campus,Fall,2021,morning,50.0
CS 411,Artificial Intelligence I,20266.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",On Campus,Fall,2021,morning,50.0
CS 411,Artificial Intelligence I,42736.0,LCD,09:30 AM - 10:45 AM,TR,"Kash, I",Online Synchronous,Fall,2021,morning,75.0
CS 411,Artificial Intelligence I,42737.0,LCD,09:30 AM - 10:45 AM,TR,"Kash, I",Online Synchronous,Fall,2021,morning,75.0
CS 415,Computer Vision I,42844.0,LCD,09:30 AM - 10:45 AM,TR,"Ravi, S",On Campus,Fall,2021,morning,75.0
CS 415,Computer Vision I,42845.0,LCD,09:30 AM - 10:45 AM,TR,"Ravi, S",On Campus,Fall,2021,morning,75.0
CS 418,Introduction to Data Science,42738.0,LEC,11:00 AM - 12:15 PM,TR,"Mobasheri, N",On Campus,Fall,2021,morning,75.0
CS 418,Introduction to Data Science,42739.0,LEC,11:00 AM - 12:15 PM,TR,"Mobasheri, N",On Campus,Fall,2021,morning,75.0
CS 418,Introduction to Data Science,44033.0,LEC,12:30 PM - 01:45 PM,TR,"Mobasheri, N",On Campus,Fall,2021,afternoon,75.0
CS 418,Introduction to Data Science,44034.0,LEC,12:30 PM - 01:45 PM,TR,"Mobasheri, N",On Campus,Fall,2021,afternoon,75.0
CS 421,Natural Language Processing,43946.0,LEC,09:30 AM - 10:45 AM,TR,"Parde, N",Online Synchronous,Fall,2021,morning,75.0
CS 421,Natural Language Processing,43947.0,LEC,09:30 AM - 10:45 AM,TR,"Parde, N",Online Synchronous,Fall,2021,morning,75.0
CS 422,User Interface Design and Programming,44137.0,LCD,03:00 PM - 04:15 PM,MW,"Chattopadhyay, D",Online Asynchronous,Fall,2021,afternoon,75.0
CS 422,User Interface Design and Programming,44138.0,LCD,03:00 PM - 04:15 PM,MW,"Chattopadhyay, D",Online Asynchronous,Fall,2021,afternoon,75.0
CS 425,Computer Graphics I,38706.0,LCD - AS,11:00 AM - 12:15 PM,TR,"Bell, J",On Campus,Fall,2021,morning,75.0
CS 425,Computer Graphics I,38721.0,LCD - AS1,11:00 AM - 12:15 PM,TR,"Bell, J",On Campus,Fall,2021,morning,75.0
CS 428,"Virtual, Augmented and Mixed Reality",43563.0,LCD,03:30 PM - 04:45 PM,TR,"Johnson, A",On Campus,Fall,2021,afternoon,75.0
CS 428,"Virtual, Augmented and Mixed Reality",43564.0,LCD,03:30 PM - 04:45 PM,TR,"Johnson, A",On Campus,Fall,2021,afternoon,75.0
CS 440,Software Engineering I,41679.0,LCD,10:00 AM - 10:50 AM,MWF,"Bell, J",On Campus,Fall,2021,morning,50.0
